id,Label
5797,11
5798,7
5799,11
5800,8
5801,18
5802,6
5803,21
5804,11
5805,7
5806,22
5807,15
5808,21
5809,7
5810,20
5811,4
5812,18
5813,7
5814,18
5815,20
5816,9
5817,8
5818,7
5819,3
5820,21
5821,2
5822,7
5823,15
5824,15
5825,16
5826,12
5827,15
5828,1
5829,20
5830,11
5831,0
5832,18
5833,16
5834,18
5835,6
5836,19
5837,2
5838,15
5839,15
5840,18
5841,20
5842,7
5843,18
5844,8
5845,6
5846,7
5847,1
5848,1
5849,18
5850,19
5851,16
5852,7
5853,21
5854,21
5855,1
5856,19
5857,6
5858,4
5859,15
5860,16
5861,18
5862,18
5863,18
5864,7
5865,18
5866,18
5867,7
5868,13
5869,16
5870,7
5871,20
5872,18
5873,18
5874,18
5875,19
5876,18
5877,6
5878,11
5879,11
5880,3
5881,7
5882,8
5883,21
5884,7
5885,16
5886,20
5887,20
5888,19
5889,16
5890,8
5891,7
5892,18
5893,17
5894,15
5895,7
5896,16
5897,16
5898,20
5899,1
5900,2
5901,6
5902,7
5903,18
5904,20
5905,15
5906,18
5907,20
5908,18
5909,10
5910,15
5911,1
5912,15
5913,11
5914,7
5915,7
5916,1
5917,7
5918,6
5919,2
5920,11
5921,7
5922,15
5923,16
5924,15
5925,7
5926,18
5927,18
5928,2
5929,3
5930,18
5931,6
5932,7
5933,11
5934,18
5935,21
5936,2
5937,11
5938,21
5939,1
5940,2
5941,21
5942,18
5943,15
5944,15
5945,1
5946,18
5947,18
5948,21
5949,22
5950,7
5951,18
5952,6
5953,6
5954,15
5955,6
5956,18
5957,2
5958,15
5959,1
5960,15
5961,5
5962,18
5963,4
5964,5
5965,8
5966,2
5967,21
5968,22
5969,15
5970,20
5971,7
5972,5
5973,3
5974,13
5975,21
5976,7
5977,21
5978,18
5979,7
5980,18
5981,18
5982,5
5983,2
5984,1
5985,2
5986,20
5987,6
5988,7
5989,21
5990,7
5991,21
5992,21
5993,15
5994,2
5995,18
5996,11
5997,5
5998,19
5999,7
6000,7
6001,6
6002,15
6003,21
6004,21
6005,19
6006,18
6007,21
6008,21
6009,21
6010,16
6011,15
6012,18
6013,1
6014,15
6015,6
6016,8
6017,19
6018,18
6019,6
6020,6
6021,18
6022,1
6023,15
6024,21
6025,16
6026,18
6027,5
6028,7
6029,15
6030,16
6031,18
6032,2
6033,18
6034,2
6035,20
6036,18
6037,21
6038,18
6039,6
6040,18
6041,21
6042,15
6043,16
6044,8
6045,9
6046,15
6047,2
6048,2
6049,21
6050,16
6051,1
6052,18
6053,15
6054,7
6055,16
6056,7
6057,18
6058,6
6059,9
6060,1
6061,11
6062,18
6063,14
6064,18
6065,7
6066,20
6067,18
6068,7
6069,9
6070,7
6071,3
6072,18
6073,16
6074,15
6075,2
6076,18
6077,18
6078,2
6079,15
6080,18
6081,2
6082,18
6083,21
6084,13
6085,11
6086,2
6087,12
6088,19
6089,11
6090,16
6091,18
6092,16
6093,11
6094,15
6095,21
6096,11
6097,2
6098,13
6099,1
6100,3
6101,21
6102,15
6103,19
6104,16
6105,8
6106,7
6107,22
6108,20
6109,5
6110,11
6111,2
6112,18
6113,18
6114,15
6115,3
6116,2
6117,11
6118,2
6119,18
6120,21
6121,15
6122,18
6123,16
6124,21
6125,11
6126,1
6127,11
6128,18
6129,15
6130,21
6131,18
6132,20
6133,18
6134,1
6135,16
6136,7
6137,7
6138,18
6139,15
6140,7
6141,18
6142,1
6143,6
6144,20
6145,2
6146,20
6147,2
6148,5
6149,15
6150,18
6151,7
6152,11
6153,15
6154,7
6155,7
6156,7
6157,21
6158,11
6159,18
6160,18
6161,11
6162,7
6163,21
6164,15
6165,7
6166,5
6167,18
6168,2
6169,22
6170,15
6171,2
6172,20
6173,18
6174,20
6175,18
6176,21
6177,7
6178,9
6179,2
6180,1
6181,19
6182,7
6183,0
6184,21
6185,21
6186,16
6187,18
6188,20
6189,18
6190,21
6191,18
6192,2
6193,15
6194,19
6195,15
6196,21
6197,15
6198,11
6199,7
6200,21
6201,3
6202,1
6203,15
6204,1
6205,8
6206,20
6207,5
6208,15
6209,8
6210,11
6211,18
6212,19
6213,10
6214,7
6215,21
6216,21
6217,15
6218,14
6219,6
6220,3
6221,14
6222,9
6223,18
6224,8
6225,1
6226,15
6227,16
6228,16
6229,20
6230,11
6231,1
6232,21
6233,7
6234,11
6235,20
6236,13
6237,18
6238,7
6239,15
6240,7
6241,15
6242,15
6243,5
6244,2
6245,15
6246,20
6247,18
6248,5
6249,18
6250,18
6251,2
6252,7
6253,21
6254,18
6255,20
6256,15
6257,7
6258,18
6259,6
6260,16
6261,1
6262,16
6263,6
6264,0
6265,3
6266,8
6267,18
6268,16
6269,16
6270,20
6271,11
6272,20
6273,18
6274,18
6275,15
6276,1
6277,9
6278,6
6279,7
6280,15
6281,21
6282,2
6283,7
6284,1
6285,22
6286,19
6287,22
6288,21
6289,7
6290,22
6291,20
6292,8
6293,5
6294,2
6295,6
6296,15
6297,7
6298,2
6299,15
6300,20
6301,18
6302,2
6303,5
6304,20
6305,7
6306,13
6307,20
6308,1
6309,16
6310,7
6311,15
6312,2
6313,6
6314,20
6315,21
6316,8
6317,17
6318,18
6319,11
6320,20
6321,18
6322,7
6323,2
6324,21
6325,5
6326,14
6327,14
6328,13
6329,18
6330,7
6331,7
6332,20
6333,7
6334,7
6335,7
6336,21
6337,7
6338,20
6339,5
6340,6
6341,7
6342,7
6343,18
6344,18
6345,1
6346,21
6347,20
6348,16
6349,6
6350,13
6351,2
6352,11
6353,18
6354,3
6355,2
6356,18
6357,8
6358,19
6359,0
6360,21
6361,5
6362,11
6363,4
6364,6
6365,8
6366,19
6367,20
6368,16
6369,7
6370,15
6371,18
6372,15
6373,11
6374,18
6375,7
6376,2
6377,22
6378,1
6379,20
6380,11
6381,7
6382,2
6383,18
6384,21
6385,16
6386,6
6387,2
6388,16
6389,1
6390,21
6391,1
6392,15
6393,11
6394,21
6395,15
6396,7
6397,18
6398,20
6399,20
6400,7
6401,1
6402,6
6403,21
6404,6
6405,6
6406,6
6407,18
6408,15
6409,7
6410,7
6411,15
6412,3
6413,18
6414,18
6415,15
6416,7
6417,18
6418,15
6419,16
6420,7
6421,11
6422,7
6423,11
6424,18
6425,18
6426,15
6427,7
6428,1
6429,18
6430,19
6431,18
6432,18
6433,18
6434,9
6435,15
6436,18
6437,7
6438,18
6439,18
6440,20
6441,8
6442,11
6443,7
6444,3
6445,2
6446,1
6447,21
6448,16
6449,18
6450,21
6451,7
6452,3
6453,4
6454,18
6455,7
6456,11
6457,15
6458,5
6459,18
6460,7
6461,22
6462,15
6463,1
6464,18
6465,14
6466,11
6467,6
6468,20
6469,21
6470,8
6471,15
6472,18
6473,15
6474,7
6475,2
6476,1
6477,17
6478,18
6479,21
6480,20
6481,18
6482,15
6483,18
6484,18
6485,1
6486,15
6487,7
6488,21
6489,2
6490,18
6491,7
6492,15
6493,21
6494,20
6495,9
6496,17
6497,19
6498,18
6499,21
6500,7
6501,19
6502,7
6503,7
6504,15
6505,21
6506,11
6507,1
6508,18
6509,18
6510,2
6511,18
6512,21
6513,18
6514,18
6515,20
6516,7
6517,18
6518,20
6519,3
6520,11
6521,18
6522,7
6523,18
6524,20
6525,7
6526,7
6527,21
6528,6
6529,16
6530,21
6531,18
6532,21
6533,17
6534,1
6535,21
6536,11
6537,14
6538,7
6539,13
6540,5
6541,20
6542,7
6543,7
6544,15
6545,7
6546,8
6547,15
6548,19
6549,15
6550,7
6551,21
6552,16
6553,2
6554,21
6555,16
6556,20
6557,1
6558,18
6559,20
6560,18
6561,6
6562,15
6563,1
6564,8
6565,2
6566,20
6567,22
6568,21
6569,21
6570,18
6571,16
6572,15
6573,18
6574,9
6575,18
6576,9
6577,18
6578,2
6579,15
6580,22
6581,18
6582,20
6583,18
6584,7
6585,7
6586,15
6587,16
6588,22
6589,7
6590,7
6591,18
6592,2
6593,16
6594,20
6595,13
6596,6
6597,21
6598,11
6599,21
6600,7
6601,16
6602,15
6603,18
6604,7
6605,18
6606,21
6607,7
6608,18
6609,8
6610,16
6611,7
6612,8
6613,18
6614,17
6615,20
6616,18
6617,15
6618,19
6619,5
6620,16
6621,7
6622,18
6623,8
6624,7
6625,7
6626,1
6627,5
6628,15
6629,6
6630,18
6631,20
6632,6
6633,4
6634,20
6635,18
6636,9
6637,2
6638,21
6639,7
6640,21
6641,15
6642,15
6643,20
6644,15
6645,11
6646,11
6647,21
6648,21
6649,18
6650,7
6651,21
6652,8
6653,18
6654,21
6655,6
6656,20
6657,16
6658,19
6659,6
6660,7
6661,20
6662,20
6663,21
6664,7
6665,16
6666,15
6667,11
6668,18
6669,1
6670,7
6671,5
6672,5
6673,7
6674,16
6675,21
6676,7
6677,7
6678,2
6679,1
6680,6
6681,2
6682,7
6683,1
6684,13
6685,21
6686,3
6687,18
6688,20
6689,15
6690,21
6691,18
6692,7
6693,7
6694,18
6695,15
6696,6
6697,21
6698,7
6699,18
6700,19
6701,15
6702,7
6703,1
6704,1
6705,11
6706,2
6707,2
6708,15
6709,2
6710,13
6711,18
6712,13
6713,15
6714,17
6715,4
6716,11
6717,18
6718,15
6719,8
6720,18
6721,18
6722,19
6723,18
6724,6
6725,21
6726,15
6727,2
6728,18
6729,20
6730,18
6731,1
6732,2
6733,7
6734,9
6735,15
6736,19
6737,18
6738,20
6739,7
6740,22
6741,11
6742,18
6743,18
6744,14
6745,13
6746,21
6747,1
6748,20
6749,18
6750,7
6751,11
6752,6
6753,20
6754,5
6755,18
6756,6
6757,15
6758,16
6759,20
6760,21
6761,18
6762,18
6763,3
6764,18
6765,15
6766,16
6767,20
6768,18
6769,16
6770,19
6771,7
6772,18
6773,14
6774,18
6775,11
6776,3
6777,11
6778,2
6779,20
6780,22
6781,22
6782,7
6783,18
6784,20
6785,21
6786,22
6787,11
6788,20
6789,15
6790,6
6791,18
6792,18
6793,13
6794,18
6795,11
6796,1
6797,7
6798,7
6799,18
6800,7
6801,7
6802,2
6803,15
6804,8
6805,22
6806,1
6807,12
6808,7
6809,14
6810,15
6811,15
6812,22
6813,18
6814,6
6815,21
6816,22
6817,15
6818,3
6819,1
6820,18
6821,15
6822,6
6823,15
6824,15
6825,21
6826,16
6827,2
6828,7
6829,15
6830,15
6831,18
6832,11
6833,6
6834,15
6835,6
6836,6
6837,18
6838,3
6839,2
6840,7
6841,3
6842,18
6843,7
6844,15
6845,18
6846,6
6847,6
6848,11
6849,7
6850,1
6851,15
6852,18
6853,1
6854,2
6855,15
6856,2
6857,8
6858,15
6859,18
6860,8
6861,18
6862,18
6863,18
6864,15
6865,13
6866,20
6867,7
6868,7
6869,18
6870,6
6871,11
6872,6
6873,11
6874,1
6875,7
6876,15
6877,20
6878,22
6879,18
6880,11
6881,21
6882,18
6883,18
6884,15
6885,5
6886,11
6887,18
6888,18
6889,15
6890,13
6891,21
6892,18
6893,14
6894,11
6895,21
6896,13
6897,18
6898,21
6899,21
6900,22
6901,7
6902,18
6903,15
6904,16
6905,1
6906,22
6907,15
6908,15
6909,6
6910,11
6911,1
6912,11
6913,18
6914,6
6915,17
6916,21
6917,7
6918,7
6919,6
6920,7
6921,11
6922,8
6923,7
6924,2
6925,18
6926,15
6927,20
6928,1
6929,16
6930,18
6931,11
6932,7
6933,2
6934,19
6935,0
6936,2
6937,2
6938,7
6939,15
6940,21
6941,8
6942,13
6943,18
6944,19
6945,6
6946,6
6947,13
6948,1
6949,15
6950,15
6951,18
6952,18
6953,22
6954,18
6955,18
6956,11
6957,22
6958,19
6959,7
6960,7
6961,7
6962,11
6963,1
6964,15
6965,21
6966,13
6967,14
6968,16
6969,2
6970,18
6971,7
6972,2
6973,15
6974,21
6975,21
6976,7
6977,18
6978,16
6979,18
6980,7
6981,18
6982,0
6983,8
6984,20
6985,7
6986,20
6987,1
6988,7
6989,21
6990,18
6991,15
6992,8
6993,2
6994,18
6995,7
6996,1
6997,16
6998,0
6999,11
7000,7
7001,6
7002,15
7003,7
7004,1
7005,15
7006,20
7007,21
7008,20
7009,18
7010,15
7011,7
7012,2
7013,11
7014,6
7015,18
7016,2
7017,7
7018,19
7019,7
7020,13
7021,15
7022,8
7023,7
7024,7
7025,18
7026,15
7027,15
7028,2
7029,20
7030,7
7031,15
7032,11
7033,8
7034,7
7035,18
7036,7
7037,5
7038,11
7039,20
7040,6
7041,15
7042,18
7043,15
7044,7
7045,18
7046,7
7047,6
7048,2
7049,21
7050,21
7051,2
7052,2
7053,15
7054,15
7055,7
7056,18
7057,2
7058,15
7059,8
7060,7
7061,15
7062,7
7063,21
7064,6
7065,21
7066,8
7067,19
7068,15
7069,21
7070,16
7071,21
7072,7
7073,21
7074,18
7075,20
7076,20
7077,7
7078,20
7079,16
7080,5
7081,18
7082,19
7083,6
7084,20
7085,16
7086,20
7087,15
7088,1
7089,20
7090,18
7091,11
7092,15
7093,14
7094,7
7095,18
7096,18
7097,7
7098,20
7099,2
7100,18
7101,7
7102,20
7103,18
7104,21
7105,15
7106,15
7107,7
7108,16
7109,2
7110,18
7111,14
7112,3
7113,15
7114,2
7115,1
7116,11
7117,18
7118,7
7119,1
7120,1
7121,16
7122,18
7123,15
7124,7
7125,6
7126,7
7127,20
7128,11
7129,8
7130,22
7131,20
7132,7
7133,15
7134,21
7135,21
7136,18
7137,16
7138,18
7139,18
7140,15
7141,15
7142,18
7143,16
7144,16
7145,2
7146,18
7147,0
7148,21
7149,20
7150,18
7151,13
7152,14
7153,20
7154,1
7155,8
7156,19
7157,2
7158,6
7159,11
7160,7
7161,16
7162,2
7163,0
7164,1
7165,10
7166,11
7167,13
7168,15
7169,16
7170,16
7171,7
7172,8
7173,20
7174,11
7175,5
7176,18
7177,21
7178,20
7179,7
7180,21
7181,21
7182,2
7183,3
7184,18
7185,19
7186,11
7187,21
7188,18
7189,5
7190,8
7191,20
7192,7
7193,20
7194,21
7195,3
7196,5
7197,1
7198,11
7199,15
7200,7
7201,18
7202,0
7203,7
7204,20
7205,18
7206,13
7207,6
7208,7
7209,3
7210,8
7211,18
7212,15
7213,2
7214,19
7215,0
7216,13
7217,6
7218,18
7219,7
7220,7
7221,2
7222,7
7223,15
7224,15
7225,18
7226,13
7227,5
7228,15
7229,20
7230,18
7231,15
7232,7
7233,18
7234,18
7235,15
7236,18
7237,1
7238,12
7239,1
7240,21
7241,20
7242,15
7243,8
7244,20
7245,12
7246,17
7247,20
7248,16
7249,15
7250,18
7251,13
7252,6
7253,7
7254,7
7255,22
7256,1
7257,7
7258,18
7259,15
7260,4
7261,21
7262,7
7263,22
7264,1
7265,21
7266,12
7267,15
7268,20
7269,6
7270,18
7271,2
7272,11
7273,18
7274,18
7275,15
7276,22
7277,20
7278,7
7279,7
7280,2
7281,8
7282,6
7283,21
7284,11
7285,17
7286,19
7287,6
7288,20
7289,21
7290,3
7291,7
7292,11
7293,15
7294,21
7295,0
7296,8
7297,15
7298,19
7299,20
7300,15
7301,2
7302,18
7303,6
7304,18
7305,7
7306,21
7307,6
7308,2
7309,18
7310,15
7311,9
7312,18
7313,15
7314,7
7315,7
7316,22
7317,7
7318,2
7319,20
7320,21
7321,11
7322,5
7323,16
7324,7
7325,7
7326,18
7327,15
7328,18
7329,18
7330,18
7331,21
7332,18
7333,16
7334,21
7335,3
7336,21
7337,18
7338,15
7339,19
7340,18
7341,22
7342,1
7343,13
7344,7
7345,1
7346,15
7347,21
7348,11
7349,21
7350,20
7351,11
7352,2
7353,16
7354,7
7355,0
7356,2
7357,21
7358,21
7359,7
7360,21
7361,21
7362,6
7363,4
7364,7
7365,8
7366,0
7367,15
7368,20
7369,18
7370,3
7371,9
7372,20
7373,18
7374,20
7375,18
7376,20
7377,18
7378,7
7379,7
7380,18
7381,18
7382,7
7383,18
7384,6
7385,11
7386,11
7387,15
7388,3
7389,1
7390,15
7391,7
7392,1
7393,2
7394,18
7395,19
7396,7
7397,1
7398,18
7399,0
7400,7
7401,14
7402,18
7403,20
7404,18
7405,16
7406,15
7407,15
7408,18
7409,15
7410,4
7411,21
7412,1
7413,20
7414,6
7415,2
7416,8
7417,1
7418,7
7419,7
7420,21
7421,14
7422,18
7423,18
7424,2
7425,18
7426,11
7427,7
7428,7
7429,18
7430,5
7431,18
7432,21
7433,18
7434,21
7435,19
7436,7
7437,14
7438,18
7439,15
7440,16
7441,20
7442,7
7443,2
7444,19
7445,7
7446,18
7447,16
7448,6
7449,8
7450,2
7451,22
7452,20
7453,18
7454,21
7455,11
7456,16
7457,15
7458,21
7459,21
7460,20
7461,13
7462,18
7463,14
7464,7
7465,20
7466,20
7467,18
7468,1
7469,18
7470,18
7471,6
7472,2
7473,21
7474,20
7475,20
7476,21
7477,18
7478,20
7479,21
7480,2
7481,7
7482,19
7483,21
7484,4
7485,20
7486,20
7487,8
7488,11
7489,11
7490,15
7491,15
7492,11
7493,5
7494,8
7495,21
7496,11
7497,6
7498,15
7499,18
7500,7
7501,20
7502,18
7503,7
7504,15
7505,22
7506,5
7507,5
7508,18
7509,11
7510,21
7511,2
7512,20
7513,20
7514,15
7515,20
7516,18
7517,9
7518,16
7519,22
7520,6
7521,16
7522,18
7523,18
7524,3
7525,8
7526,18
7527,8
7528,15
7529,7
7530,9
7531,15
7532,15
7533,11
7534,21
7535,7
7536,5
7537,7
7538,8
7539,11
7540,20
7541,15
7542,20
7543,18
7544,15
7545,15
7546,21
7547,2
7548,2
7549,11
7550,1
7551,18
7552,1
7553,15
7554,6
7555,11
7556,7
7557,18
7558,7
7559,6
7560,6
7561,18
7562,21
7563,18
7564,7
7565,7
7566,21
7567,7
7568,15
7569,20
7570,15
7571,21
7572,6
7573,15
7574,18
7575,1
7576,15
7577,15
7578,18
7579,18
7580,5
7581,7
7582,8
7583,18
7584,19
7585,15
7586,6
7587,0
7588,1
7589,7
7590,19
7591,18
7592,20
7593,7
7594,6
7595,19
7596,20
7597,20
7598,12
7599,7
7600,12
7601,18
7602,7
7603,18
7604,11
7605,5
7606,15
7607,21
7608,3
7609,7
7610,11
7611,16
7612,21
7613,20
7614,7
7615,20
7616,22
7617,7
7618,5
7619,7
7620,18
7621,1
7622,2
7623,18
7624,22
7625,16
7626,21
7627,16
7628,16
7629,5
7630,1
7631,11
7632,8
7633,21
7634,8
7635,7
7636,21
7637,21
7638,18
7639,1
7640,5
7641,16
7642,18
7643,18
7644,16
7645,18
7646,11
7647,21
7648,15
7649,15
7650,7
7651,20
7652,18
7653,4
7654,22
7655,21
7656,18
7657,21
7658,15
7659,16
7660,1
7661,8
7662,20
7663,1
7664,6
7665,15
7666,19
7667,11
7668,19
7669,18
7670,7
7671,18
7672,7
7673,7
7674,12
7675,7
7676,11
7677,22
7678,19
7679,18
7680,7
7681,20
7682,7
7683,15
7684,6
7685,6
7686,18
7687,17
7688,7
7689,20
7690,7
7691,11
7692,7
7693,18
7694,7
7695,16
7696,20
7697,7
7698,20
7699,18
7700,7
7701,15
7702,20
7703,0
7704,20
7705,8
7706,21
7707,2
7708,20
7709,7
7710,19
7711,6
7712,18
7713,15
7714,7
7715,20
7716,7
7717,3
7718,16
7719,15
7720,21
7721,11
7722,18
7723,7
7724,15
7725,1
7726,20
7727,7
7728,15
7729,18
7730,6
7731,21
7732,20
7733,7
7734,22
7735,15
7736,16
7737,21
7738,7
7739,18
7740,9
7741,21
7742,7
7743,12
7744,21
7745,16
7746,17
7747,8
7748,4
7749,5
7750,3
7751,22
7752,8
7753,20
7754,21
7755,2
7756,15
7757,2
7758,18
7759,18
7760,7
7761,20
7762,21
7763,18
7764,18
7765,21
7766,18
7767,2
7768,16
7769,11
7770,8
7771,21
7772,18
7773,20
7774,18
7775,21
7776,21
7777,1
7778,16
7779,20
7780,16
7781,20
7782,15
7783,3
7784,18
7785,20
7786,7
7787,11
7788,16
7789,16
7790,21
7791,18
7792,16
7793,3
7794,18
7795,21
7796,2
7797,18
7798,17
7799,1
7800,11
7801,15
7802,15
7803,8
7804,20
7805,19
7806,15
7807,3
7808,15
7809,8
7810,7
7811,21
7812,14
7813,18
7814,19
7815,11
7816,15
7817,18
7818,22
7819,15
7820,8
7821,8
7822,19
7823,3
7824,3
7825,15
7826,20
7827,7
7828,16
7829,18
7830,18
7831,20
7832,1
7833,18
7834,20
7835,20
7836,15
7837,15
7838,15
7839,20
7840,15
7841,15
7842,19
7843,2
7844,21
7845,15
7846,2
7847,16
7848,18
7849,15
7850,1
7851,15
7852,11
7853,14
7854,2
7855,2
7856,22
7857,21
7858,1
7859,14
7860,18
7861,20
7862,14
7863,15
7864,6
7865,21
7866,11
7867,15
7868,6
7869,20
7870,15
7871,4
7872,5
7873,7
7874,20
7875,18
7876,13
7877,21
7878,6
7879,7
7880,2
7881,6
7882,6
7883,16
7884,15
7885,21
7886,15
7887,20
7888,15
7889,18
7890,20
7891,2
7892,7
7893,16
7894,7
7895,11
7896,1
7897,20
7898,7
7899,18
7900,7
7901,15
7902,1
7903,6
7904,11
7905,18
7906,13
7907,13
7908,22
7909,21
7910,11
7911,7
7912,15
7913,18
7914,22
7915,3
7916,18
7917,18
7918,20
7919,11
7920,20
7921,11
7922,7
7923,18
7924,18
7925,5
7926,8
7927,21
7928,11
7929,6
7930,20
7931,1
7932,15
7933,21
7934,11
7935,21
7936,3
7937,2
7938,21
7939,2
7940,7
7941,19
7942,16
7943,21
7944,21
7945,7
7946,16
7947,18
7948,6
7949,2
7950,20
7951,14
7952,16
7953,6
7954,22
7955,6
7956,7
7957,6
7958,20
7959,11
7960,8
7961,15
7962,7
7963,18
7964,11
7965,21
7966,11
7967,2
7968,7
7969,7
7970,18
7971,2
7972,11
7973,5
7974,15
7975,7
7976,12
7977,2
7978,7
7979,8
7980,18
7981,20
7982,21
7983,11
7984,18
7985,1
7986,16
7987,3
7988,11
7989,2
7990,8
7991,18
7992,7
7993,8
7994,20
7995,5
7996,15
7997,7
7998,5
7999,7
8000,15
8001,7
8002,7
8003,15
8004,15
8005,15
8006,7
8007,1
8008,15
8009,7
8010,7
8011,1
8012,15
8013,2
8014,18
8015,7
8016,7
8017,15
8018,21
8019,18
8020,8
8021,9
8022,2
8023,7
8024,4
8025,18
8026,18
8027,20
8028,15
8029,6
8030,11
8031,4
8032,1
8033,7
8034,21
8035,18
8036,18
8037,20
8038,21
8039,18
8040,19
8041,6
8042,8
8043,2
8044,11
8045,15
8046,14
8047,15
8048,18
8049,11
8050,8
8051,22
8052,6
8053,7
8054,21
8055,18
8056,2
8057,19
8058,15
8059,0
8060,15
8061,20
8062,2
8063,2
8064,18
8065,13
8066,21
8067,6
8068,7
8069,18
8070,16
8071,7
8072,18
8073,18
8074,7
8075,2
8076,7
8077,15
8078,7
8079,12
8080,11
8081,20
8082,2
8083,21
8084,5
8085,7
8086,18
8087,7
8088,1
8089,7
8090,22
8091,8
8092,11
8093,19
8094,18
8095,18
8096,7
8097,14
8098,7
8099,7
8100,2
8101,5
8102,20
8103,7
8104,7
8105,16
8106,16
8107,1
8108,13
8109,15
8110,7
8111,7
8112,7
8113,19
8114,11
8115,18
8116,16
8117,7
8118,7
8119,18
8120,7
8121,18
8122,15
8123,6
8124,16
8125,16
8126,20
8127,6
8128,21
8129,1
8130,20
8131,20
8132,16
8133,6
8134,18
8135,7
8136,13
8137,11
8138,20
8139,15
8140,8
8141,21
8142,6
8143,20
8144,8
8145,7
8146,11
8147,20
8148,18
8149,17
8150,3
8151,7
8152,8
8153,5
8154,18
8155,11
8156,22
8157,15
8158,15
8159,13
8160,21
8161,18
8162,15
8163,18
8164,19
8165,15
8166,0
8167,15
8168,2
8169,6
8170,15
8171,7
8172,5
8173,15
8174,7
8175,13
8176,15
8177,15
8178,20
8179,4
8180,11
8181,6
8182,20
8183,7
8184,20
8185,2
8186,9
8187,15
8188,18
8189,2
8190,2
8191,2
8192,15
8193,7
8194,2
8195,16
8196,2
8197,7
8198,7
8199,21
8200,21
8201,8
8202,21
8203,18
8204,2
8205,18
8206,11
8207,1
8208,18
8209,7
8210,20
8211,18
8212,21
8213,18
8214,19
8215,15
8216,6
8217,14
8218,3
8219,9
8220,20
8221,18
8222,20
8223,21
8224,7
8225,14
8226,18
8227,1
8228,18
8229,21
8230,4
8231,18
8232,22
8233,5
8234,0
8235,2
8236,15
8237,0
8238,15
8239,5
8240,18
8241,2
8242,7
8243,21
8244,18
8245,2
8246,5
8247,22
8248,6
8249,1
8250,21
8251,15
8252,19
8253,16
8254,18
8255,16
8256,15
8257,7
8258,21
8259,20
8260,15
8261,21
8262,6
8263,7
8264,18
8265,7
8266,6
8267,22
8268,11
8269,4
8270,1
8271,18
8272,7
8273,15
8274,21
8275,21
8276,21
8277,15
8278,20
8279,16
8280,13
8281,19
8282,0
8283,11
8284,20
8285,9
8286,6
8287,16
8288,7
8289,21
8290,16
8291,15
8292,8
8293,18
8294,2
8295,1
8296,11
8297,18
8298,13
8299,7
8300,16
8301,15
8302,7
8303,20
8304,16
8305,7
8306,18
8307,15
8308,18
8309,8
8310,18
8311,16
8312,20
8313,4
8314,20
8315,22
8316,7
8317,8
8318,19
8319,18
8320,16
8321,4
8322,13
8323,3
8324,21
8325,5
8326,16
8327,11
8328,7
8329,1
8330,7
8331,22
8332,18
8333,12
8334,7
8335,21
8336,11
8337,0
8338,2
8339,18
8340,2
8341,6
8342,7
8343,2
8344,15
8345,7
8346,2
8347,15
8348,21
8349,7
8350,16
8351,5
8352,18
8353,18
8354,16
8355,7
8356,15
8357,11
8358,7
8359,6
8360,18
8361,21
8362,11
8363,20
8364,7
8365,7
8366,11
8367,21
8368,11
8369,18
8370,7
8371,18
8372,11
8373,18
8374,7
8375,4
8376,1
8377,18
8378,18
8379,14
8380,16
8381,21
8382,22
8383,21
8384,22
8385,8
8386,18
8387,18
8388,1
8389,15
8390,18
8391,18
8392,7
8393,7
8394,18
8395,15
8396,6
8397,20
8398,7
8399,1
8400,18
8401,2
8402,1
8403,18
8404,7
8405,0
8406,11
8407,8
8408,15
8409,18
8410,11
8411,18
8412,8
8413,15
8414,15
8415,21
8416,16
8417,18
8418,20
8419,6
8420,18
8421,18
8422,15
8423,18
8424,15
8425,15
8426,6
8427,8
8428,18
8429,18
8430,21
8431,11
8432,21
8433,7
8434,12
8435,15
8436,20
8437,20
8438,2
8439,7
8440,19
8441,7
8442,16
8443,20
8444,11
8445,15
8446,15
8447,2
8448,20
8449,5
8450,20
8451,18
8452,20
8453,7
8454,11
8455,22
8456,11
8457,22
8458,8
8459,7
8460,1
8461,1
8462,1
8463,1
8464,18
8465,20
8466,20
8467,5
8468,7
8469,5
8470,21
8471,7
8472,0
8473,1
8474,2
8475,16
8476,8
8477,8
8478,22
8479,5
8480,7
8481,11
8482,5
8483,7
8484,2
8485,9
8486,11
8487,15
8488,2
8489,6
8490,20
8491,2
8492,7
8493,18
8494,5
8495,7
8496,18
8497,18
8498,18
8499,1
8500,21
8501,1
8502,18
8503,18
8504,15
8505,18
8506,20
8507,21
8508,15
8509,6
8510,7
8511,18
8512,7
8513,18
8514,18
8515,11
8516,22
8517,13
8518,19
8519,18
8520,20
8521,20
8522,11
8523,18
8524,6
8525,15
8526,16
8527,11
8528,7
8529,5
8530,19
8531,2
8532,20
8533,22
8534,2
8535,13
8536,20
8537,18
8538,14
8539,5
8540,7
8541,7
8542,18
8543,19
8544,11
8545,0
8546,20
8547,15
8548,19
8549,7
8550,7
8551,15
8552,18
8553,19
8554,21
8555,18
8556,8
8557,17
8558,21
8559,7
8560,7
8561,2
8562,6
8563,11
8564,5
8565,21
8566,7
8567,5
8568,6
8569,6
8570,18
8571,20
8572,2
8573,21
8574,21
8575,1
8576,18
8577,1
8578,2
8579,1
8580,20
8581,18
8582,15
8583,3
8584,21
8585,6
8586,16
8587,15
8588,19
8589,20
8590,18
8591,8
8592,21
8593,18
8594,7
8595,18
